Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price,life_share,kitchen_share
2217,74,1.0,48.401697567458726,32.781260192155735,1.0,16,18.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,161629.15875320745,147.65050911325497,3.0505233604145916
14895,75,1.0,41.93703727771511,40.55186402607772,10.0,16,22.0,1957,0.307466659,B,A,30,5048,9,325.0,2,5,B,194359.8330503585,103.41580660939933,24.6597788786461
2596,27,1.0,40.473709983444365,40.62744568036428,1.0,12,17.0,1977,0.211401214,B,B,9,1892,0,900.0,0,1,B,99751.48497793196,99.62159644952963,2.461390282489041
11335,62,2.0,86.92946750587444,83.43224797544315,1.0,10,8.0,2018,0.072157581,B,B,2,629,1,900.0,0,0,A,175178.53061696273,104.19168800469171,1.1985773178427757
9213,101,2.0,57.58601667071859,34.29442113709309,7.0,3,5.0,1959,0.225824954,A,B,41,6558,7,1548.0,3,2,B,194313.18291762512,167.91657290413673,20.411483173946184
5350,87,2.0,46.51102125997594,31.601128390595285,5.0,5,9.0,1977,0.100455735,B,B,43,7227,0,900.0,1,6,A,195374.1483916861,147.18152049854632,15.822219821391045
4939,122,3.0,75.22220891728607,46.15707739698061,10.0,10,14.0,1996,0.033493708,B,B,66,10573,1,1322.0,3,8,B,314057.5163076268,162.9700430777421,21.665149883718925
2266,6,1.0,40.00421167541767,32.781260192155735,0.0,16,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,115205.61279031217,122.03378223083176,0.0
4705,99,3.0,69.98245262883596,43.51628416264391,9.0,4,14.0,1978,0.033493708,B,B,66,10573,1,1322.0,3,8,B,239422.8089197672,160.8189990838226,20.68191292795618
8980,3,1.0,33.82310902185666,18.658080856766897,6.0,10,9.0,1972,0.265088676,B,B,37,5288,0,1937.0,3,2,B,155493.89631401276,181.27860674153806,32.157648185043236
4320,29,1.0,47.23584336383904,21.629795626972427,12.0,28,30.0,2015,0.069660344,B,B,31,6119,4,900.0,1,2,B,115651.35930630488,218.3832162747566,55.4790262790831
4497,1,1.0,38.330353071784025,38.0100463274031,8.0,7,17.0,1991,0.025609157,B,B,33,5261,0,240.0,3,1,B,97464.32733792027,100.8426896974077,21.047067217680425
15108,91,2.0,47.85374060594675,27.30822181347372,6.0,3,12.0,1972,0.333891544,B,B,30,6564,1,900.0,0,0,B,179439.00500512662,175.23565222520637,21.971404952627253
15839,27,2.0,66.85117346268518,32.781260192155735,1.0,12,10.0,2015,0.017647053,B,B,2,469,0,900.0,0,0,B,192458.67627189533,203.9310663190492,3.0505233604145916
2647,23,1.0,41.12502441727132,32.781260192155735,1.0,1,4.0,1977,0.014072961,B,B,2,475,0,900.0,0,0,B,90511.00834907682,125.45284768250664,3.0505233604145916
12393,11,2.0,57.322494472127154,31.78800632302188,10.0,5,16.0,1980,0.0001696759999999,B,B,36,5992,0,900.0,1,1,B,242402.234569005,180.32742880956454,31.458405721901734
11044,6,1.0,40.81814178509753,19.833021818545102,9.0,17,17.0,2013,0.243204519,B,B,5,1564,0,540.0,0,0,B,135102.90272266665,205.8089894648835,45.37886400943926
10240,129,2.0,47.328948964794,27.931664158962157,8.0,2,5.0,1933,0.020741326,B,B,24,5613,5,1340.0,2,5,B,196667.3865180616,169.44550348106642,28.641329619571266
5542,6,2.0,60.29515541442354,32.781260192155735,1.0,5,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,170935.02435555722,183.9317801115274,3.0505233604145916
1106,66,2.0,46.29737422409241,29.7018076462285,6.0,13,12.0,1972,0.161975568,B,A,31,7010,5,4508.0,3,7,B,238608.6626828097,155.873927861664,20.20079071100534
15679,11,2.0,62.92795167119776,28.83829961641468,17.0,4,3.0,2014,0.012338886,B,B,35,5776,1,2078.0,2,4,B,100378.01085605,218.20964657492965,58.94938406952276
3886,119,1.0,32.76936134062089,18.668220627627907,5.0,3,5.0,1962,0.000995363,B,B,42,7651,1,900.0,1,5,B,140942.6095097776,175.53553707268756,26.783484616633917
7982,1,1.0,43.40855514796047,41.74534734418457,1.0,5,17.0,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,147308.5813936068,103.98417526643864,2.395476534798332
6042,94,2.0,54.69426949377282,37.59991647635184,6.0,8,9.0,1971,0.282797669,B,B,33,8667,2,900.0,0,6,B,100245.54034245512,145.46380582566545,15.957482256040786
5137,1,2.0,66.42486385342244,32.781260192155735,1.0,17,17.0,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,230613.2432268745,202.63059889722393,3.0505233604145916
7476,102,2.0,44.95721551301872,31.545947550151816,6.0,1,5.0,1964,0.23861713,B,B,26,3889,6,705.0,3,6,B,195061.18036188176,142.51344151747426,19.019875660609614
10778,6,2.0,55.35960046584261,53.55566763230959,1.0,19,17.0,2016,0.243204519,B,B,5,1564,0,540.0,0,0,B,167848.8764314143,103.36833226675101,1.8672160094531436
4288,94,3.0,62.53369285230824,46.90851033629297,5.0,9,9.0,1972,0.282797669,B,B,33,8667,2,900.0,0,6,B,254125.5112503032,133.3099098734886,10.659046650926186
15744,34,1.0,1.9889427240936488,2.6422186233739344,1.0,21,4.0,1977,0.069753361,B,B,53,13670,4,900.0,1,11,B,458378.77700617095,75.27547896675951,37.84698174305757
12628,78,1.0,34.30798789224144,22.56876900398641,6.0,6,9.0,1973,0.219006007,B,B,28,6746,3,900.0,1,4,B,88176.73977270172,152.01532651684053,26.585411011740145
496,62,3.0,84.35697984900055,32.781260192155735,0.0,9,0.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,172344.61279200163,257.3329376433992,0.0
8090,23,1.0,30.3887735924974,29.975311896217,10.0,5,17.0,2017,0.034656082,B,B,0,168,0,900.0,0,0,B,81675.49379861144,101.3793407645329,33.3607871525168
7841,13,2.0,56.139764794045504,34.82021326838351,9.0,3,16.0,2004,0.090799103,B,B,74,19083,2,900.0,5,15,B,248629.6690652353,161.22751564253048,25.847055934525052
14186,101,1.0,36.503239133144,20.11301868381804,5.0,4,5.0,1967,0.225824954,A,B,41,6558,7,1548.0,3,2,B,144473.56523032268,181.49060420508997,24.85952048571783
11026,18,1.0,38.18133244794481,23.071818803068524,8.0,6,17.0,1999,0.0,B,B,30,5562,0,900.0,0,5,A,192371.63348518216,165.48904433519016,34.674336116648114
10112,74,1.0,44.408747194055046,32.781260192155735,1.0,6,17.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,151030.4377973002,135.46992072221087,3.0505233604145916
13360,8,1.0,42.94487202868464,20.556007683888083,8.0,6,17.0,1993,0.219006007,B,B,28,6746,3,900.0,1,4,B,151194.60706052624,208.91640385182905,38.91806289929754
11395,1,2.0,66.56869701370394,32.781260192155735,10.0,13,17.0,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,202626.5300124265,203.06936531266496,30.50523360414592
1030,83,2.0,54.57209697205462,31.82721227009678,8.0,6,17.0,1984,0.0077202819999999,B,B,38,4788,2,900.0,0,4,B,260094.9380254516,171.4636409527069,25.135723267590077
13433,142,1.0,34.83195181081082,20.615347506798187,5.0,5,5.0,1963,0.051942062,B,B,17,4017,7,800.0,2,0,B,198136.4671175893,168.9612644139252,24.253775001130506
12005,45,2.0,46.22400379036346,34.39937343253631,5.0,3,5.0,1962,0.014423114,B,B,19,3806,4,900.0,0,3,B,201848.9818231506,134.37455156274137,14.53514846660201
13716,1,2.0,43.71254915524957,29.748547436374487,5.0,4,5.0,1963,0.036270089,B,B,6,1318,1,200.0,1,1,B,144182.15937568367,146.94011278614855,16.807543328607508
10368,130,3.0,56.45227383408976,39.70331892356535,5.0,7,9.0,1965,0.341071945,B,B,27,5664,48,2300.0,3,11,B,272783.8796199872,142.18527660815604,12.593405628445636
11279,19,2.0,74.44137733392219,35.640269014040044,9.0,23,25.0,2004,0.000991363,B,B,33,6783,3,900.0,1,9,B,435909.1097547888,208.86873021243733,25.252334645550967
11246,113,3.0,81.42900405115564,45.41980936203224,10.0,17,22.0,2000,0.050755569,B,B,24,5469,1,145.0,0,1,B,386091.0760964388,179.28081424142778,22.016825126437663
10820,1,3.0,76.81576650671025,32.781260192155735,1.0,11,17.0,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,277409.4045701919,234.3282901768724,3.0505233604145916
1292,1,2.0,56.03416260970913,56.336514574542605,1.0,17,17.0,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,183072.75864818136,99.46331084356768,1.7750476889670432
29,22,3.0,73.93021713152798,32.781260192155735,1.0,4,17.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B,202717.1746204752,225.52585440024916,3.0505233604145916
14357,62,3.0,49.017240362520745,34.960038937402274,6.0,7,9.0,1980,0.037177818,B,B,52,11217,1,2300.0,1,7,B,123280.90975284037,140.20934144349383,17.16245228085502
1051,58,1.0,54.77248771370547,32.781260192155735,1.0,5,1.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,113139.8144009842,167.08475327867978,3.0505233604145916
15670,94,3.0,67.02652096375778,46.37549705896957,10.0,10,12.0,1977,0.282797669,B,B,33,8667,2,900.0,0,6,B,272300.13195682305,144.53003248359587,21.563111199184185
7816,94,3.0,61.61311357587522,38.034938558791374,8.0,4,14.0,1993,0.521867054,B,B,25,6149,0,900.0,0,0,B,240912.1159992408,161.99083240436573,21.033292817429526
16460,12,3.0,67.55417044749404,45.25902042532357,6.0,5,12.0,1982,0.090799103,B,B,74,19083,2,900.0,5,15,B,226130.6038211812,149.26122972315983,13.257025767713806
12298,53,1.0,35.108195778077366,22.15537817714616,9.0,5,12.0,1967,0.049637257,B,B,34,7759,0,229.0,1,3,B,221299.46037679625,158.46353647121387,40.622190819941544
9817,6,2.0,65.82635536036544,32.781260192155735,1.0,16,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,191415.4339106769,200.80483475774705,3.0505233604145916
12328,6,1.0,41.18494927955281,32.781260192155735,1.0,4,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,130455.64137133949,125.63564987476596,3.0505233604145916
7588,1,1.0,58.94339559787688,32.781260192155735,1.0,11,17.0,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,164007.93991219328,179.80820521348204,3.0505233604145916
15915,134,2.0,57.139264185460185,33.269097960264354,9.0,8,16.0,1979,0.015016892,B,B,17,3079,59,2890.0,0,8,B,353681.84031937155,171.74876293221314,27.052131112028764
14703,62,1.0,46.254285002654974,42.04599178227237,10.0,7,15.0,2015,0.072157581,B,B,2,629,1,900.0,0,0,A,110430.18826732483,110.00878571773143,23.783479889791177
1834,21,1.0,31.71671757233603,19.423187370194626,6.0,7,5.0,1959,0.034331497,B,B,25,5487,3,900.0,0,4,B,123522.34038823654,163.29306291410305,30.890913451245144
14390,27,2.0,82.48252123401404,32.781260192155735,0.0,7,12.0,2018,0.072157581,B,B,2,629,1,900.0,0,0,A,183643.17390371556,251.61485785025243,0.0
3901,119,3.0,59.70809956043361,48.462334559375066,6.0,7,9.0,1972,0.033493708,B,B,66,10573,1,1322.0,3,8,B,206106.0437788824,123.20516562667953,12.380748997242224
1937,34,1.0,42.331738978345626,41.98746804433961,10.0,14,17.0,2017,0.069753361,B,B,53,13670,4,900.0,1,11,B,193262.22989021247,100.81993735283694,23.81663021318599
13381,57,2.0,51.57650149542104,30.25804648649952,6.0,3,12.0,1982,0.133215333,B,B,49,11395,3,1406.0,3,4,A,200477.5063646544,170.45549030547411,19.829436122642846
6628,161,1.0,32.4944007922154,18.922713795088463,5.0,4,4.0,1965,0.014423114,B,B,19,3806,4,900.0,0,3,B,159139.6129612222,171.72167345600067,26.42327128203878
4321,9,2.0,55.92947553954557,31.05182510683179,8.0,5,14.0,1992,0.161531741,B,B,25,5648,1,30.0,2,4,B,186108.69576347747,180.11654821294348,25.763380968675815
16497,49,2.0,39.00373681538303,23.938134601520577,6.0,10,9.0,1965,0.020741326,B,B,24,5613,5,1340.0,2,5,B,188366.55835942645,162.93557315408137,25.06460966937195
7754,124,1.0,39.54351699431611,22.40313382896026,7.0,4,15.0,2004,0.122090347,B,B,29,6566,7,1894.0,4,0,B,200346.45518943656,176.50886387688618,31.245628640360952
12023,15,2.0,73.97373571065846,33.86802067546556,11.0,12,17.0,2007,0.158249043,B,B,21,5731,0,900.0,1,0,B,90241.59930368372,218.4176525091294,32.47901643088504
4493,57,2.0,52.80878777139223,34.46004031075391,9.0,8,17.0,2005,0.133215333,B,B,49,11395,3,1406.0,3,4,A,102577.54122112769,153.24644804583193,26.117206825180002
1176,46,1.0,32.13423333510037,18.59119959803172,6.0,5,12.0,1971,0.0,B,B,47,11319,0,1145.0,3,5,B,172887.52455463458,172.84647591273492,32.27333431800296
6925,27,2.0,64.92910276079539,63.30460517784749,10.0,15,17.0,2016,0.072157581,B,B,2,629,1,900.0,0,0,A,228584.0010719541,102.56616020016875,15.796639078477897
4279,41,1.0,38.5647307085619,23.375426239696488,7.0,7,17.0,1984,0.175054867,B,B,36,10055,3,900.0,1,0,B,197342.7900939249,164.9797967879222,29.945978003654535
6385,6,1.0,43.61294539154822,1.5191472532322303,1.0,11,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,123984.9984576984,2870.8833392388174,65.82640345577686
13835,156,2.0,53.00136801570379,30.75153465742714,9.0,3,17.0,2006,0.007658515,B,B,35,7077,56,2301.0,3,19,B,310891.02405276126,172.35357066286397,29.266832046791237
5725,8,2.0,56.62792234926596,33.02256843497974,8.0,3,14.0,1990,0.43788524,B,B,23,5735,3,1084.0,0,5,B,213295.25916093445,171.48248919754477,24.22585637380604
7012,62,3.0,100.6482761945268,96.86309264149509,1.0,6,5.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,221774.56448397585,103.9077665701231,1.0323849597711594
12279,31,1.0,33.42716926790834,18.413498392255168,5.0,3,5.0,1959,0.151346216,B,A,32,5889,10,830.0,4,1,B,188273.5108301794,181.53622172073514,27.153992649778225
5264,77,1.0,44.055888208813016,22.0967168254573,8.0,8,12.0,1977,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,197750.1229014064,199.37752995982137,36.20447355682867
16011,29,1.0,34.323226817103965,19.36910454311185,5.0,5,5.0,1965,0.086885265,B,B,10,2277,2,1547.0,0,0,B,140995.39866552837,177.206058962133,25.814306432550744
2186,27,3.0,81.38055288863076,4.337394906783661,1.0,13,25.0,2015,0.072157581,B,B,2,629,1,900.0,0,0,A,196743.3895965956,1876.254171861364,23.055313650043846
11275,1,1.0,42.55491570422315,39.39190118288656,0.0,8,17.0,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,147248.59096342878,108.02960615343625,0.0
12133,6,3.0,79.05608803275796,5.144150553638406,1.0,10,25.0,2018,0.243204519,B,B,5,1564,0,540.0,0,0,B,209843.0572590612,1536.8152080393988,19.439555463490667
13911,113,2.0,46.70536377545421,29.2773565899672,4.0,2,5.0,1961,0.060753049,B,B,15,2787,2,520.0,0,7,B,138396.51485603492,159.52725660847148,13.662435635909578
323,1,2.0,73.9131509759341,32.781260192155735,1.0,9,17.0,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,245967.83796272436,225.47379369393758,3.0505233604145916
4374,41,3.0,116.50021489160456,65.42765215370211,14.0,6,14.0,2008,0.036122292,B,B,24,4378,0,1036.0,1,1,B,570559.4031353071,178.05959874262825,21.397680551200757
2205,27,2.0,62.99976146250061,32.781260192155735,10.0,11,12.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,222850.17756250425,192.18224404190505,30.50523360414592
568,78,3.0,63.832829113082845,46.99014903693784,5.0,4,9.0,1974,0.092290642,B,B,21,4346,2,165.0,1,2,B,233975.9147241121,135.84300203624676,10.640528073383251
611,124,3.0,61.243025701498574,37.57853552296561,8.0,5,9.0,1977,0.16909109,B,B,19,3856,10,900.0,2,5,B,316174.0230875188,162.9734231236093,21.28874871962722
6397,39,1.0,40.17118454170273,21.49383829968284,7.0,16,17.0,2010,0.428825818,B,B,25,5011,8,730.0,0,2,B,191808.0751615406,186.89628153709285,32.567473070192825
13795,7,2.0,41.3171521511283,25.725804523299733,6.0,7,12.0,1970,0.130617806,B,B,39,10418,9,900.0,1,9,B,199690.6493882489,160.60586992996687,23.32288576073813
6138,63,3.0,84.71738019775712,32.781260192155735,1.0,22,21.0,1977,0.23861713,B,B,26,3889,6,705.0,3,6,B,536549.4183729577,258.4323473263827,3.0505233604145916
14216,41,1.0,39.53465131792856,22.224450747727165,6.0,7,9.0,1981,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,170390.83399668275,177.88809166396007,26.997292613018136
15386,127,2.0,45.92367266158226,26.177752782849087,5.0,3,5.0,1967,0.486245621,B,B,13,2514,19,900.0,0,6,B,176480.46517329663,175.43015644822702,19.100188016428426
14787,34,2.0,60.366625674269216,57.70914937562125,10.0,20,19.0,2017,0.069753361,B,B,53,13670,4,900.0,1,11,B,241737.8084974161,104.60494796301849,17.32827481984064
8091,2,1.0,40.65321188052612,19.57421784029874,7.0,9,17.0,2008,0.309479124,B,B,35,7715,4,990.0,0,6,B,194139.2465974751,207.68754190949412,35.761326746801785
15091,27,2.0,66.53584188549176,1.6380827234184587,1.0,6,1.0,1977,0.017647053,B,B,2,469,0,900.0,0,0,B,175067.2339910739,4061.8120766599864,61.0469780129989
5415,45,2.0,44.12766294023942,34.856796959494446,5.0,3,5.0,1963,0.014423114,B,B,19,3806,4,900.0,0,3,B,208688.60922007356,126.59701059600582,14.344404638814865
3246,138,1.0,34.84554789603664,21.847904535941407,5.0,5,8.0,1967,0.313924552,B,B,22,4625,11,3855.0,2,10,B,185079.07066989667,159.49148733560767,22.885489964379115
12135,23,2.0,52.54010744455442,51.19745600935472,1.0,3,3.0,1977,0.005767451,B,B,1,388,0,900.0,0,0,B,88328.25968620164,102.62249638918462,1.9532220503637554
1268,159,4.0,88.94726208522155,64.48348963022747,7.0,6,6.0,1933,0.246623602,B,B,14,2940,45,900.0,3,6,B,429825.896082268,137.93804056709482,10.855491909852628
1240,46,2.0,43.60373034329688,25.27397162377815,6.0,2,12.0,1970,0.0,B,B,47,11319,0,1145.0,3,5,B,218127.62787083635,172.52425140128673,23.739838317912433
15582,27,1.0,46.98349475012456,32.781260192155735,0.0,3,0.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,144064.58091485954,143.3242482891713,0.0
3114,9,2.0,55.32816460685604,51.364581443021926,8.0,6,14.0,1992,0.161531741,B,B,25,5648,1,30.0,2,4,B,178602.15426657413,107.71656860132477,15.574934663634506
3469,27,3.0,103.65433844519164,32.781260192155735,1.0,5,1.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,289731.18452038424,316.19998083537746,3.0505233604145916
1146,42,3.0,87.56273875193716,52.07791573368837,10.0,6,17.0,2007,0.158249043,B,B,21,5731,0,900.0,1,0,B,277599.23090968194,168.13794776217247,19.20199735169347
5014,74,2.0,53.24994077141801,31.13573686756225,9.0,7,17.0,1989,0.371148999,B,B,34,7065,1,750.0,2,5,B,194873.9043350169,171.02515028926365,28.90569135486353
937,1,1.0,59.69458054523172,32.781260192155735,1.0,15,17.0,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,164805.71073349885,182.0997124433798,3.0505233604145916
6800,61,2.0,51.24278942097043,31.4886201306386,6.0,12,12.0,1982,0.300322518,B,B,52,10311,6,900.0,1,9,B,215906.0284704241,162.73431229560583,19.054502785792025
4520,53,2.0,59.17223650645192,40.52218848135145,9.0,10,24.0,2018,0.049637257,B,B,34,7759,0,229.0,1,3,B,255580.6402201533,146.02428625907834,22.21005413896106
9371,23,2.0,60.503248324677,32.781260192155735,0.0,16,0.0,1977,0.034656082,B,B,0,168,0,900.0,0,0,B,229778.0579017187,184.56657239539223,0.0
13593,101,1.0,31.21761030843696,17.67719159199947,5.0,5,5.0,1968,0.225824954,A,B,41,6558,7,1548.0,3,2,B,128577.9406088613,176.59824608432572,28.285035968399825
1125,47,3.0,63.3021365047274,38.35217267603361,8.0,5,9.0,1980,0.101872465,B,B,23,4583,3,900.0,3,3,B,321871.2883971388,165.05489021299985,20.859313675856555
13203,1,3.0,87.01469721536465,86.01678358745838,0.0,8,20.0,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,268123.0396065426,101.16013827335411,0.0
3042,69,2.0,53.97642372599564,32.4815565725142,9.0,7,17.0,2001,0.000991363,B,B,33,6783,3,900.0,1,9,B,397738.9297305531,166.17560678009605,27.70803172535079
8707,27,3.0,88.57069927123129,46.29562920188685,13.0,17,17.0,2007,0.07542368,B,B,11,3097,0,900.0,0,0,B,261101.29126319807,191.31546713619665,28.0804046172682
8407,104,1.0,35.2391924435518,20.328074817165465,8.0,6,5.0,1962,0.212515361,B,B,19,3293,16,628.0,3,7,B,164048.24445629615,173.35233543018578,39.354439965188575
10776,63,1.0,40.711074951673325,42.24685947926722,8.0,10,17.0,1992,0.23861713,B,B,26,3889,6,705.0,3,6,B,261337.76868824929,96.36473681943723,18.9363188142447
1336,162,3.0,87.96224175412847,60.07456922863096,11.0,6,8.0,1956,0.174739084,B,B,17,3379,9,100.0,0,3,B,104500.29432769342,146.42176029488115,18.31057657381837
7452,23,1.0,44.42845385382106,40.29836780474775,1.0,17,17.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,111299.11646700176,110.24876756568469,2.4814900812984915
7098,85,1.0,41.87657497246192,22.68541219906402,9.0,6,16.0,1980,0.037177818,B,B,52,11217,1,2300.0,1,7,B,183465.3599695901,184.59693218265483,39.67307237366986
7078,37,1.0,42.90036560752277,23.19008976945938,8.0,14,17.0,2002,0.178916796,B,B,18,3594,4,192.0,1,5,B,236505.36474791128,184.9943921477234,34.49749474681098
7547,116,3.0,59.87067108046565,42.65270437713805,5.0,6,5.0,1963,0.341071945,B,B,27,5664,48,2300.0,3,11,B,146084.58631709506,140.36781947302845,11.72258611268741
2391,39,1.0,36.97617805343182,23.79939834328936,9.0,6,14.0,1980,0.428825818,B,B,25,5011,8,730.0,0,2,B,148170.54384785256,155.36602026688576,37.81608202939172
3982,15,2.0,62.85154471133708,35.11993803896523,11.0,8,12.0,2006,0.158249043,B,B,21,5731,0,900.0,1,0,B,265502.6298960124,178.9625728883801,31.321239769260433
14784,23,1.0,40.432896157058224,32.781260192155735,1.0,18,17.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,108228.02684470518,123.34149425632349,3.0505233604145916
559,25,2.0,52.24801300255672,33.72937442593381,7.0,6,17.0,1993,0.069753361,B,B,53,13670,4,900.0,1,11,B,85434.18782325336,154.90359335684659,20.753423741585454
1979,23,2.0,52.41833549717443,32.781260192155735,0.0,9,12.0,1977,0.034656082,B,B,0,168,0,900.0,0,0,B,120430.8706355342,159.90335694818003,0.0
2611,6,2.0,54.138448268530254,32.781260192155735,1.0,5,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,151365.63299621892,165.15060113974843,3.0505233604145916
1400,1,2.0,57.4006883391228,33.23247919220855,9.0,17,17.0,2009,0.025609157,B,B,33,5261,0,240.0,3,1,B,211669.1883185007,172.72466494940454,27.081939773274797
12399,9,2.0,54.56583491493504,29.12741019853277,11.0,2,16.0,1975,0.13012277,B,B,8,1986,0,900.0,0,0,B,203131.5442329005,187.33500350018647,37.76511514420221
260,1,1.0,48.01107477456341,32.781260192155735,1.0,7,24.0,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,127766.86220254474,146.45890515841742,3.0505233604145916
5748,52,2.0,65.18109945993858,65.69535484131052,0.0,17,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,150520.05979974844,99.21721195872351,0.0
2680,94,2.0,48.01704301525418,33.65185838842292,8.0,9,14.0,1973,0.282797669,B,B,33,8667,2,900.0,0,6,B,72061.6390288583,142.68764138081966,23.772832714499355
5561,27,2.0,58.161484317745526,5.815531883868528,1.0,12,12.0,1977,0.011654127,B,B,4,915,0,900.0,0,0,B,138905.56831072975,1000.1060174577901,17.195331742120786
5827,94,2.0,57.53558725309011,32.781260192155735,1.0,10,10.0,1977,0.282797669,B,B,33,8667,2,900.0,0,6,B,290233.7914195982,175.5136529707234,3.0505233604145916
10278,23,1.0,43.88057575639427,42.97299121217269,1.0,12,17.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,139897.07987351326,102.11198829455581,2.327043037480566
4335,9,3.0,81.94813471027166,46.35168216269668,8.0,16,14.0,1997,0.161531741,B,B,25,5648,1,30.0,2,4,B,256303.8280474052,176.79646322787096,17.259352038011492
16147,90,2.0,58.8891728796043,36.41630748034204,9.0,4,17.0,1989,0.246031548,B,A,22,3151,4,2715.0,3,3,B,217401.3313239484,161.71099420608027,24.714202572180906
1997,9,1.0,46.63467621935639,32.781260192155735,1.0,6,4.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,110158.20280535617,142.26016921251752,3.0505233604145916
6108,168,2.0,60.40500029432032,32.47406623153358,9.0,6,5.0,1990,0.341071945,B,B,27,5664,48,2300.0,3,11,B,301088.9556597101,186.0099682732824,27.7144227514713
9317,26,2.0,43.32422814874645,27.93247964488108,5.0,7,5.0,1963,0.0,B,B,36,6714,2,2672.0,0,2,B,183928.33475501067,155.10340900467125,17.90030839928063
15822,90,1.0,27.09844138894386,16.660669165311912,3.0,3,5.0,1965,0.265088676,B,B,37,5288,0,1937.0,3,2,B,124179.7028408921,162.64917765346274,18.006479633159657
8967,5,1.0,43.93458016980311,17.448044472080525,10.0,7,17.0,2019,0.150817539,B,B,16,3433,4,2643.0,4,5,B,256252.28337079173,251.80231652954,57.31301301989167
1783,52,2.0,65.347099605292,64.3122917575386,1.0,5,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,164665.08241476724,101.60903587708347,1.5549127121298416
1104,27,4.0,140.24298685931865,85.6340411627319,10.0,6,12.0,2008,0.051815435,B,B,5,1227,0,900.0,0,0,B,342859.73944765545,163.77013738358136,11.677599076513067
13708,24,2.0,51.95462339392254,32.781260192155735,0.0,13,0.0,1977,0.111627393,B,B,50,12238,8,1970.0,2,3,B,296550.5646429657,158.48879234470314,0.0
8972,90,2.0,58.96031138895184,34.34158583320041,9.0,8,15.0,1973,0.265088676,B,B,37,5288,0,1937.0,3,2,B,264619.92602591024,171.68779472015757,26.207292941315107
15354,157,2.0,58.64498931055274,37.98633762505786,7.0,6,14.0,1961,0.0,B,B,30,7538,87,4702.0,5,5,B,482696.8299888612,154.38442602549637,18.42767804860034
9376,9,2.0,61.794365186980464,35.80444568534862,10.0,8,14.0,1995,0.161531741,B,B,25,5648,1,30.0,2,4,B,198615.0204305936,172.58852638030663,27.929492577208244
2829,57,1.0,44.51348081256669,23.113423134573804,8.0,6,12.0,1983,0.133215333,B,B,49,11395,3,1406.0,3,4,A,183743.23046424173,192.58714104524825,34.6119220568127
12831,70,2.0,55.37441988203647,33.972125142859696,9.0,11,24.0,2009,0.002211665,B,B,39,7614,3,900.0,1,5,A,104137.09191786412,162.99957582628633,26.492307920547127
14723,27,2.0,64.36516805822527,61.95279973510564,10.0,13,17.0,2018,0.211401214,B,B,9,1892,0,900.0,0,1,B,143082.41398474976,103.89388104078314,16.141320558162743
14919,185,3.0,83.88349794858244,47.74905818455513,10.0,15,17.0,1990,0.025609157,B,B,33,5261,0,240.0,3,1,B,309837.50816118537,175.67571202004427,20.942821450737203
6822,97,2.0,55.576261110437606,24.6776499719648,10.0,8,16.0,1982,0.306977489,B,B,27,5148,14,1575.0,5,7,B,299346.5441281653,225.2088880974297,40.52249712335074
10802,59,3.0,67.79722230998111,47.095729461990274,7.0,3,12.0,1974,0.019508796,B,B,37,7687,11,176.0,5,5,B,303328.0320753493,143.95619960552574,14.86334340706946
